,dayofweek,minofday,requests,wait_time,reject,idle_trip,resource,dispatch,reward,effective_dist,actual_dist,agent_time,original_requests
617,6.0,940.0,217.0,346.70448085152157,5.0,3937.956772098975,6379.0,428.0,-0.09787957932601898,800.9832670578617,564.2340494841919,0.6984024047851562,113.0
618,6.0,941.0,232.0,274.6015187508641,7.0,3924.425059901663,6378.0,415.0,-0.05669365618774691,908.3283830251312,651.1106354805524,0.6589963436126709,113.0
619,6.0,942.0,221.0,377.03520887122744,4.0,3919.426189203652,6356.0,423.0,-0.070919396630444,722.8200861177174,595.0340333411586,0.6520881652832031,114.0
620,6.0,943.0,217.0,305.7531749294606,3.0,3873.6434476016757,6360.0,416.0,-0.059268644407154625,847.2559481157223,663.4195690484485,0.6411268711090088,104.0
621,6.0,944.0,233.0,286.3341033179977,6.0,3893.0039791344407,6373.0,475.0,-0.05335500255935699,814.9306833916344,601.7474679998704,0.6990556716918945,108.0
622,6.0,945.0,233.0,291.9164425021329,5.0,3909.906313608891,6372.0,422.0,-0.05436465537681556,857.7633232630324,661.5774844791158,0.6587700843811035,109.0
623,6.0,946.0,203.0,344.99125016419407,7.0,3831.3821570429536,6366.0,400.0,-0.09863839431497468,787.7845158479759,553.0648225442856,0.6430156230926514,100.0
624,6.0,947.0,249.0,261.5040944494962,5.0,3931.9182506065795,6363.0,425.0,-0.005004347292697275,1025.2975053120754,822.2629254388157,0.6474974155426025,114.0
625,6.0,948.0,203.0,238.82841435167887,7.0,4103.93394652399,6373.0,418.0,-0.14097162657444073,737.8347936719074,566.6316751076956,0.6458878517150879,91.0
626,6.0,949.0,230.0,281.9214926514109,9.0,4356.706125068897,6386.0,485.0,-0.11614087102699955,806.4639993603341,622.837114713795,0.7252087593078613,107.0
627,6.0,950.0,226.0,322.62283629864817,7.0,4581.240353948022,6382.0,450.0,-0.1206812760080993,857.6088802006561,687.9332656984334,0.6749470233917236,111.0
628,6.0,951.0,206.0,235.86468384705884,3.0,4640.8617471426305,6395.0,414.0,-0.17405944703861564,887.6282710943487,681.8279154917691,0.6442949771881104,99.0
629,6.0,952.0,219.0,278.7552238355573,9.0,4711.151759381549,6406.0,447.0,-0.18605636682215732,904.3889104149421,612.116878627392,0.6657373905181885,97.0
630,6.0,953.0,205.0,237.8027196776342,3.0,4761.074067492731,6417.0,434.0,-0.1704510825406942,808.53219389281,624.87653012597,0.656822919845581,120.0
631,6.0,954.0,206.0,188.0011097686022,6.0,4785.404302357821,6426.0,455.0,-0.20434192140231744,851.7911988713313,602.3673031220678,0.6804618835449219,100.0
632,6.0,955.0,237.0,279.5397470163532,15.0,4800.92040676213,6411.0,435.0,-0.163154242317745,1060.8970453393413,636.9702574876137,0.6904451847076416,112.0
633,6.0,956.0,214.0,298.77253445191894,9.0,4791.161505571292,6424.0,411.0,-0.18866514264317402,890.0671737592202,594.6486805960303,0.6524660587310791,98.0
634,6.0,957.0,250.0,309.7682635438411,10.0,4742.9284901203255,6421.0,426.0,-0.1378559729597555,899.4779868341284,641.5273845378542,0.6727800369262695,123.0
635,6.0,958.0,184.0,278.3182078299806,2.0,4729.647789813679,6428.0,421.0,-0.22778773775010563,781.8586500585661,546.7720255333697,0.6432197093963623,89.0
636,6.0,959.0,228.0,267.27783642715116,12.0,4804.572993996493,6423.0,482.0,-0.1689230101018495,939.7839556513936,632.724881804199,0.7010185718536377,116.0
637,6.0,960.0,224.0,437.6701748443282,11.0,4796.953896555959,6400.0,428.0,-0.19231972738415948,721.9484325132216,520.196450241725,0.6339325904846191,131.0
638,6.0,961.0,214.0,311.68651318533307,5.0,4829.827079711244,6392.0,391.0,-0.20530859598702023,926.0279711016337,592.8806609692401,0.6247079372406006,97.0
639,6.0,962.0,217.0,341.95161996803114,14.0,4817.323713912189,6387.0,429.0,-0.21124590669614918,915.915410416841,593.7995590042556,0.6452043056488037,102.0
640,6.0,963.0,251.0,351.2130534082254,8.0,4802.7070356438235,6373.0,427.0,-0.13624085003479536,929.1785246107029,637.2878748326912,0.648632287979126,131.0
641,6.0,964.0,221.0,267.7678958337801,9.0,4774.452255217986,6379.0,483.0,-0.19774486067029784,1040.6880395227927,591.967768491013,0.7103335857391357,93.0
642,6.0,965.0,236.0,305.988716188708,9.0,4765.968139975058,6383.0,441.0,-0.168302133599326,918.7016144521767,629.490954339155,0.6596591472625732,111.0
643,6.0,966.0,242.0,327.9586056735428,9.0,4703.041438901638,6375.0,419.0,-0.14072332751152317,907.9964618577505,645.4312215402024,0.6439707279205322,124.0
644,6.0,967.0,234.0,260.0957562574198,27.0,4650.211927679894,6385.0,437.0,-0.17795781148817014,955.0585347408778,614.4011426263605,0.6687803268432617,89.0
645,6.0,968.0,220.0,324.4298773968791,23.0,4488.921035922144,6387.0,434.0,-0.18218790041538568,828.4253010042012,527.3665278479457,0.6501715183258057,96.0
646,6.0,969.0,255.0,357.2927921292882,10.0,4382.726725828765,6381.0,448.0,-0.0735168961995214,954.597371346259,652.4734533429728,0.6847074031829834,130.0
647,6.0,970.0,214.0,214.6026913894776,10.0,4389.489692606024,6400.0,413.0,-0.16946034293181356,934.5778394741355,549.2800911714439,0.6314632892608643,103.0
648,6.0,971.0,220.0,366.4816164273426,15.0,4393.702176619506,6391.0,422.0,-0.15066627581626335,962.6170388599858,636.059013026359,0.6421041488647461,94.0
649,6.0,972.0,257.0,475.60076532975586,33.0,4386.375035000515,6383.0,409.0,-0.1057010630765376,958.002780033974,641.4328955732635,0.6424989700317383,107.0
650,6.0,973.0,245.0,402.33354520113596,12.0,4366.602573469842,6372.0,422.0,-0.08826256744035277,943.1325013260939,675.8065733704716,0.6642634868621826,126.0
651,6.0,974.0,235.0,317.57673710738385,4.0,4399.631961222987,6388.0,481.0,-0.1023350854378009,1184.0507065838901,704.6368533953209,0.7070493698120117,103.0
652,6.0,975.0,222.0,294.75785016178725,6.0,4373.340328052813,6401.0,438.0,-0.12522049433755456,818.987160971621,613.4621648632456,0.657522439956665,109.0
653,6.0,976.0,230.0,312.6278436748862,8.0,4342.441036000325,6392.0,410.0,-0.11198396962296897,964.9807447768399,635.1957893414656,0.6434910297393799,112.0
654,6.0,977.0,246.0,376.25684319952364,23.0,4342.217369258223,6380.0,423.0,-0.08839571768450583,1093.0493573689018,689.6931241741986,0.663762092590332,114.0
655,6.0,978.0,232.0,272.61931238012045,20.0,4332.582954428275,6386.0,424.0,-0.1410515166309665,982.2566697060247,593.3388089922373,0.6443662643432617,95.0
656,6.0,979.0,231.0,368.52240510473246,4.0,4382.256756018346,6359.0,486.0,-0.08292835598416559,988.5499768959708,691.5404129199451,0.7095518112182617,123.0
657,6.0,980.0,239.0,276.7713889272143,8.0,4357.182230602952,6361.0,432.0,-0.09539790347500343,1057.6699006191338,630.5322324511944,0.6506938934326172,113.0
658,6.0,981.0,218.0,253.26503808613145,9.0,4363.189119654866,6379.0,418.0,-0.1351036364221443,809.1870172421914,650.8138355202973,0.6350352764129639,105.0
659,6.0,982.0,227.0,288.566900721191,2.0,4418.507487120244,6383.0,456.0,-0.10519233311501353,1114.6167713622563,674.8169481822406,0.6897010803222656,96.0
660,6.0,983.0,228.0,356.3858026260987,4.0,4395.963360676555,6371.0,430.0,-0.11937787631370611,944.9214243274182,607.3725738705834,0.6504216194152832,111.0
661,6.0,984.0,218.0,233.29916263008585,4.0,4392.906651291519,6384.0,441.0,-0.12897128757572318,999.2755594779737,584.0867567546666,0.678248405456543,112.0
